#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 4           71.647            0.000        0.000        0.000        501538                      305011                      
GPU 5           72.721            0.000        0.000        0.000        517204                      309693                      
GPU 6           72.490            0.000        0.000        0.000        506281                      309219                      
GPU 7           72.298            0.000        0.000        0.000        497885                      300827                      
GPU 0           97.184            0.000        0.000        0.000        438714                      221191                      
GPU 1           71.091            0.000        0.000        0.000        210140                      14673                       
GPU 2           70.148            0.000        0.000        0.000        198104                      18867                       
GPU 3           70.001            0.000        0.000        0.000        209620                      13101                       
GPU 4           71.601            0.000        0.000        0.000        198100                      13101                       
GPU 5           72.638            0.000        0.000        0.000        209609                      18864                       
GPU 6           72.503            0.000        0.000        0.000        233213                      52931                       
GPU 7           72.287            0.000        0.000        0.000        231641                      52407                       
GPU 0           97.086            0.000        0.000        0.000        262075                      67091                       
GPU 1           71.073            0.000        0.000        0.000        506757                      298185                      
GPU 2           70.188            0.000        0.000        0.000        493681                      295055                      
GPU 3           69.983            0.000        0.000        0.000        512002                      302904                      
GPU 4           71.607            0.000        0.000        0.000        506780                      307631                      
GPU 5           72.663            0.000        0.000        0.000        512489                      295546                      
GPU 6           72.517            0.000        0.000        0.000        474839                      267818                      
GPU 7           72.267            0.000        0.000        0.000        463805                      258892                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.930            0.000        0.000        0.000        491652                      276227                      
GPU 1           71.136            0.000        0.000        0.000        510940                      304992                      
GPU 2           70.126            0.000        0.000        0.000        500505                      303448                      
GPU 3           69.935            0.000        0.000        0.000        510423                      302376                      
GPU 4           71.589            0.000        0.000        0.000        503642                      304491                      
GPU 5           72.699            0.000        0.000        0.000        504094                      295539                      
GPU 6           72.557            0.000        0.000        0.000        499460                      301353                      
GPU 7           72.285            0.000        0.000        0.000        499462                      300830                      
GPU 0           97.079            0.000        0.000        0.000        493751                      277276                      
GPU 1           71.057            0.000        0.000        0.000        509898                      301851                      
GPU 2           70.209            0.000        0.000        0.000        503632                      307105                      
GPU 3           69.975            0.000        0.000        0.000        508317                      300798                      
GPU 4           71.598            0.000        0.000        0.000        497876                      299249                      
GPU 5           72.728            0.000        0.000        0.000        508828                      300790                      
GPU 6           72.527            0.000        0.000        0.000        494756                      296644                      
GPU 7           72.291            0.000        0.000        0.000        487911                      298721                      
GPU 0           97.093            0.000        0.000        0.000        492176                      276226                      
GPU 1           71.143            0.000        0.000        0.000        506753                      299755                      
GPU 2           70.172            0.000        0.000        0.000        499977                      303445                      
GPU 3           69.957            0.000        0.000        0.000        511431                      303924                      
GPU 4           71.589            0.000        0.000        0.000        486335                      296622                      
GPU 5           72.696            0.000        0.000        0.000        511439                      301309                      
GPU 6           72.560            0.000        0.000        0.000        496851                      298215                      
GPU 7           72.259            0.000        0.000        0.000        494214                      298730                      
GPU 0           97.254            0.000        0.000        0.000        492701                      276227                      
GPU 1           71.079            0.000        0.000        0.000        506745                      302370                      
GPU 2           70.192            0.000        0.000        0.000        502074                      305017                      
GPU 3           69.985            0.000        0.000        0.000        510422                      302899                      
GPU 4           71.605            0.000        0.000        0.000        496304                      297677                      
GPU 5           72.692            0.000        0.000        0.000        503057                      293974                      
GPU 6           72.556            0.000        0.000        0.000        495198                      302359                      
GPU 7           72.297            0.000        0.000        0.000        496816                      299243                      
GPU 0           97.058            0.000        0.000        0.000        491653                      276227                      
GPU 1           71.076            0.000        0.000        0.000        458017                      254162                      
GPU 2           70.135            0.000        0.000        0.000        453321                      264131                      
GPU 3           70.008            0.000        0.000        0.000        455858                      253604                      
GPU 4           71.633            0.000        0.000        0.000        435497                      243689                      
GPU 5           72.650            0.000        0.000        0.000        461113                      258852                      
GPU 6           72.491            0.000        0.000        0.000        494715                      298716                      
GPU 7           72.240            0.000        0.000        0.000        502068                      301346                      
GPU 0           96.858            0.000        0.000        0.000        239009                      47697                       
GPU 1           71.055            0.000        0.000        0.000        264644                      63409                       
GPU 2           70.186            0.000        0.000        0.000        242653                      52409                       
GPU 3           69.904            0.000        0.000        0.000        264117                      63933                       
GPU 4           71.566            0.000        0.000        0.000        260468                      75991                       
GPU 5           72.736            0.000        0.000        0.000        263052                      61832                       
GPU 6           72.474            0.000        0.000        0.000        198632                      19391                       
GPU 7           72.275            0.000        0.000        0.000        196529                      18866                       
GPU 0           96.915            0.000        0.000        0.000        463350                      241633                      
GPU 1           71.120            0.000        0.000        0.000        521415                      312325                      
GPU 2           70.121            0.000        0.000        0.000        505729                      308154                      
GPU 3           69.915            0.000        0.000        0.000        508831                      301840                      
GPU 4           71.614            0.000        0.000        0.000        499452                      303445                      
GPU 5           72.700            0.000        0.000        0.000        514061                      302882                      
GPU 6           72.531            0.000        0.000        0.000        498423                      293498                      
GPU 7           72.238            0.000        0.000        0.000        504690                      299250                      
GPU 0           96.908            0.000        0.000        0.000        492699                      276750                      
GPU 1           71.043            0.000        0.000        0.000        512000                      304475                      
GPU 2           70.101            0.000        0.000        0.000        496312                      300303                      
GPU 3           70.023            0.000        0.000        0.000        507728                      303903                      
GPU 4           71.633            0.000        0.000        0.000        497863                      299766                      
GPU 5           72.666            0.000        0.000        0.000        506682                      298664                      
GPU 6           72.505            0.000        0.000        0.000        492138                      294549                      
GPU 7           72.187            0.000        0.000        0.000        499976                      302920                      
GPU 0           97.010            0.000        0.000        0.000        525894                      308082                      
GPU 1           71.073            0.000        0.000        0.000        519322                      313375                      
GPU 2           70.185            0.000        0.000        0.000        498404                      301348                      
GPU 3           69.967            0.000        0.000        0.000        512515                      304469                      
GPU 4           71.559            0.000        0.000        0.000        492633                      294532                      
GPU 5           72.711            0.000        0.000        0.000        499393                      291356                      
GPU 6           72.549            0.000        0.000        0.000        499450                      300299                      
GPU 7           72.288            0.000        0.000        0.000        498385                      299765                      
GPU 0           96.952            0.000        0.000        0.000        493225                      276751                      
GPU 1           71.091            0.000        0.000        0.000        512521                      304997                      
GPU 2           70.211            0.000        0.000        0.000        504153                      306056                      
GPU 3           69.960            0.000        0.000        0.000        507259                      300792                      
GPU 4           71.582            0.000        0.000        0.000        493141                      297666                      
GPU 5           72.678            0.000        0.000        0.000        507778                      298169                      
GPU 6           72.457            0.000        0.000        0.000        498934                      300304                      
GPU 7           72.298            0.000        0.000        0.000        496309                      303446                      
GPU 0           97.024            0.000        0.000        0.000        493744                      277797                      
GPU 1           71.102            0.000        0.000        0.000        509376                      301852                      
GPU 2           70.164            0.000        0.000        0.000        502075                      306591                      
GPU 3           69.934            0.000        0.000        0.000        507800                      300802                      
GPU 4           71.556            0.000        0.000        0.000        493683                      295581                      
GPU 5           72.649            0.000        0.000        0.000        504104                      295545                      
GPU 6           72.481            0.000        0.000        0.000        498409                      299779                      
GPU 7           72.289            0.000        0.000        0.000        497358                      301874                      
GPU 0           97.059            0.000        0.000        0.000        439761                      222763                      
GPU 1           71.111            0.000        0.000        0.000        445439                      242109                      
GPU 2           70.136            0.000        0.000        0.000        432362                      240550                      
GPU 3           69.965            0.000        0.000        0.000        451193                      243152                      
GPU 4           71.582            0.000        0.000        0.000        427120                      230592                      
GPU 5           72.708            0.000        0.000        0.000        395635                      197031                      
GPU 6           72.499            0.000        0.000        0.000        491605                      299261                      
GPU 7           72.264            0.000        0.000        0.000        501010                      300816                      
GPU 0           96.937            0.000        0.000        0.000        286378                      91965                       
GPU 1           71.115            0.000        0.000        0.000        275647                      76510                       
GPU 2           70.195            0.000        0.000        0.000        264664                      74944                       
GPU 3           69.982            0.000        0.000        0.000        273552                      76510                       
GPU 4           71.607            0.000        0.000        0.000        270946                      82803                       
GPU 5           72.721            0.000        0.000        0.000        321219                      113710                      
GPU 6           72.505            0.000        0.000        0.000        196443                      13096                       
GPU 7           72.261            0.000        0.000        0.000        196535                      13102                       
GPU 0           96.789            0.000        0.000        0.000        490940                      270803                      
GPU 1           71.112            0.000        0.000        0.000        520890                      311276                      
GPU 2           70.149            0.000        0.000        0.000        501022                      303967                      
GPU 3           69.995            0.000        0.000        0.000        510416                      303943                      
GPU 4           71.588            0.000        0.000        0.000        499970                      302392                      
GPU 5           72.743            0.000        0.000        0.000        513310                      306938                      
GPU 6           72.604            0.000        0.000        0.000        491693                      296693                      
GPU 7           72.287            0.000        0.000        0.000        500484                      301862                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.933            0.000        0.000        0.000        493229                      277277                      
GPU 1           71.117            0.000        0.000        0.000        511994                      304995                      
GPU 2           70.138            0.000        0.000        0.000        500485                      304483                      
GPU 3           70.001            0.000        0.000        0.000        509879                      301840                      
GPU 4           71.585            0.000        0.000        0.000        497861                      299240                      
GPU 5           72.723            0.000        0.000        0.000        504112                      297646                      
GPU 6           72.493            0.000        0.000        0.000        495280                      300836                      
GPU 7           72.296            0.000        0.000        0.000        488442                      294009                      
GPU 0           96.778            0.000        0.000        0.000        494787                      278841                      
GPU 1           71.059            0.000        0.000        0.000        509381                      302379                      
GPU 2           70.119            0.000        0.000        0.000        498405                      302397                      
GPU 3           70.043            0.000        0.000        0.000        509373                      300802                      
GPU 4           71.599            0.000        0.000        0.000        499445                      301344                      
GPU 5           72.692            0.000        0.000        0.000        508816                      299211                      
GPU 6           72.504            0.000        0.000        0.000        494221                      297162                      
GPU 7           72.258            0.000        0.000        0.000        501017                      302916                      
GPU 0           96.882            0.000        0.000        0.000        496374                      280947                      
GPU 1           71.047            0.000        0.000        0.000        514080                      307085                      
GPU 2           70.156            0.000        0.000        0.000        499441                      302914                      
GPU 3           69.959            0.000        0.000        0.000        509881                      302889                      
GPU 4           71.660            0.000        0.000        0.000        518319                      301348                      
GPU 5           72.686            0.000        0.000        0.000        500438                      292402                      
GPU 6           72.481            0.000        0.000        0.000        491088                      294024                      
GPU 7           72.297            0.000        0.000        0.000        492103                      294528                      
GPU 0           96.917            0.000        0.000        0.000        493754                      278326                      
GPU 1           71.070            0.000        0.000        0.000        523526                      314430                      
GPU 2           70.151            0.000        0.000        0.000        503121                      306589                      
GPU 3           69.981            0.000        0.000        0.000        506223                      298179                      
GPU 4           71.590            0.000        0.000        0.000        498395                      300294                      
GPU 5           72.731            0.000        0.000        0.000        517203                      307597                      
GPU 6           72.565            0.000        0.000        0.000        490035                      292973                      
GPU 7           72.245            0.000        0.000        0.000        497343                      300292                      
GPU 0           96.878            0.000        0.000        0.000        261022                      71807                       
GPU 1           71.057            0.000        0.000        0.000        448442                      238890                      
GPU 2           70.131            0.000        0.000        0.000        437611                      240555                      
GPU 3           70.017            0.000        0.000        0.000        256783                      67078                       
GPU 4           71.621            0.000        0.000        0.000        499446                      299248                      
GPU 5           72.642            0.000        0.000        0.000        252582                      63931                       
GPU 6           72.567            0.000        0.000        0.000        432377                      238462                      
GPU 7           72.322            0.000        0.000        0.000        437079                      242123                      
GPU 0           96.926            0.000        0.000        0.000        443955                      220667                      
GPU 1           71.109            0.000        0.000        0.000        274666                      81246                       
GPU 2           70.147            0.000        0.000        0.000        262562                      77563                       
GPU 3           69.953            0.000        0.000        0.000        464808                      249958                      
GPU 4           71.542            0.000        0.000        0.000        196527                      18342                       
GPU 5           72.635            0.000        0.000        0.000        456945                      241573                      
GPU 6           72.444            0.000        0.000        0.000        259959                      70230                       
GPU 7           72.265            0.000        0.000        0.000        258899                      69703                       
GPU 0           97.159            0.000        0.000        0.000        492691                      276745                      
GPU 1           71.072            0.000        0.000        0.000        521427                      311808                      
GPU 2           70.144            0.000        0.000        0.000        502598                      305018                      
GPU 3           69.995            0.000        0.000        0.000        510428                      302379                      
GPU 4           71.584            0.000        0.000        0.000        499448                      295056                      
GPU 5           72.687            0.000        0.000        0.000        503051                      293970                      
GPU 6           72.501            0.000        0.000        0.000        509492                      313131                      
GPU 7           72.294            0.000        0.000        0.000        499445                      300820                      
GPU 0           96.946            0.000        0.000        0.000        495851                      279899                      
GPU 1           71.074            0.000        0.000        0.000        510933                      306036                      
GPU 2           70.209            0.000        0.000        0.000        498393                      302390                      
GPU 3           69.965            0.000        0.000        0.000        509887                      301844                      
GPU 4           71.622            0.000        0.000        0.000        496823                      299247                      
GPU 5           72.697            0.000        0.000        0.000        510923                      301313                      
GPU 6           72.507            0.000        0.000        0.000        496857                      298743                      
GPU 7           72.292            0.000        0.000        0.000        498922                      300820                      
GPU 0           97.126            0.000        0.000        0.000        494800                      278325                      
GPU 1           71.082            0.000        0.000        0.000        511996                      304996                      
GPU 2           70.106            0.000        0.000        0.000        499976                      303445                      
GPU 3           69.986            0.000        0.000        0.000        508328                      303949                      
GPU 4           71.632            0.000        0.000        0.000        490008                      293481                      
GPU 5           72.648            0.000        0.000        0.000        500955                      292922                      
GPU 6           72.503            0.000        0.000        0.000        493707                      296119                      
GPU 7           72.275            0.000        0.000        0.000        488968                      291389                      
GPU 0           97.086            0.000        0.000        0.000        494261                      278316                      
GPU 1           71.106            0.000        0.000        0.000        509339                      304975                      
GPU 2           70.167            0.000        0.000        0.000        494112                      299192                      
GPU 3           69.949            0.000        0.000        0.000        505707                      300279                      
GPU 4           71.621            0.000        0.000        0.000        494665                      297113                      
GPU 5           72.647            0.000        0.000        0.000        507782                      298695                      
GPU 6           72.523            0.000        0.000        0.000        494746                      302403                      
GPU 7           72.234            0.000        0.000        0.000        499963                      301864                      
GPU 0           96.956            0.000        0.000        0.000        491134                      276230                      
GPU 1           71.109            0.000        0.000        0.000        511993                      304470                      
GPU 2           70.180            0.000        0.000        0.000        504145                      306050                      
GPU 3           69.901            0.000        0.000        0.000        505142                      299731                      
GPU 4           71.521            0.000        0.000        0.000        493506                      297570                      
GPU 5           72.724            0.000        0.000        0.000        505135                      298679                      
GPU 6           72.535            0.000        0.000        0.000        497380                      298742                      
GPU 7           72.283            0.000        0.000        0.000        500488                      301865                      
GPU 0           97.006            0.000        0.000        0.000        239008                      47172                       
GPU 1           71.066            0.000        0.000        0.000        243685                      54501                       
GPU 2           70.175            0.000        0.000        0.000        243643                      65495                       
GPU 3           69.994            0.000        0.000        0.000        240524                      52401                       
GPU 4           71.547            0.000        0.000        0.000        495777                      296627                      
GPU 5           72.641            0.000        0.000        0.000        254151                      62358                       
GPU 6           72.439            0.000        0.000        0.000        242130                      67607                       
GPU 7           72.237            0.000        0.000        0.000        242129                      67607                       
GPU 0           97.161            0.000        0.000        0.000        463869                      243727                      
GPU 1           71.088            0.000        0.000        0.000        477394                      263064                      
GPU 2           70.188            0.000        0.000        0.000        451320                      252655                      
GPU 3           69.955            0.000        0.000        0.000        475808                      260960                      
GPU 4           71.599            0.000        0.000        0.000        196531                      12577                       
GPU 5           72.664            0.000        0.000        0.000        459565                      245765                      
GPU 6           72.506            0.000        0.000        0.000        449688                      241091                      
GPU 7           72.300            0.000        0.000        0.000        445985                      237928                      
GPU 0           97.053            0.000        0.000        0.000        494273                      277275                      
GPU 1           71.114            0.000        0.000        0.000        516717                      308667                      
GPU 2           70.194            0.000        0.000        0.000        496310                      306066                      
GPU 3           70.005            0.000        0.000        0.000        507782                      301315                      
GPU 4           71.592            0.000        0.000        0.000        485788                      297132                      
GPU 5           72.726            0.000        0.000        0.000        506721                      298687                      
GPU 6           72.479            0.000        0.000        0.000        491088                      294024                      
GPU 7           72.282            0.000        0.000        0.000        498925                      300298                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.938            0.000        0.000        0.000        492160                      277790                      
GPU 1           71.090            0.000        0.000        0.000        510937                      304990                      
GPU 2           70.076            0.000        0.000        0.000        497353                      300822                      
GPU 3           70.006            0.000        0.000        0.000        503568                      303922                      
GPU 4           71.620            0.000        0.000        0.000        498402                      299775                      
GPU 5           72.641            0.000        0.000        0.000        505640                      303908                      
GPU 6           72.472            0.000        0.000        0.000        495791                      298208                      
GPU 7           72.253            0.000        0.000        0.000        495775                      297675                      
GPU 0           96.948            0.000        0.000        0.000        494815                      277809                      
GPU 1           71.108            0.000        0.000        0.000        515665                      307617                      
GPU 2           70.174            0.000        0.000        0.000        504681                      308154                      
GPU 3           70.028            0.000        0.000        0.000        513011                      304977                      
GPU 4           71.613            0.000        0.000        0.000        494202                      297150                      
GPU 5           72.641            0.000        0.000        0.000        503063                      297122                      
GPU 6           72.514            0.000        0.000        0.000        498427                      299790                      
GPU 7           72.268            0.000        0.000        0.000        499373                      301301                      
GPU 0           96.850            0.000        0.000        0.000        493217                      277795                      
GPU 1           71.059            0.000        0.000        0.000        513571                      306570                      
GPU 2           70.166            0.000        0.000        0.000        497358                      300825                      
GPU 3           70.011            0.000        0.000        0.000        510820                      302825                      
GPU 4           71.580            0.000        0.000        0.000        502596                      303968                      
GPU 5           72.639            0.000        0.000        0.000        504625                      296067                      
GPU 6           72.473            0.000        0.000        0.000        497368                      299259                      
GPU 7           72.288            0.000        0.000        0.000        497347                      299771                      
GPU 0           97.063            0.000        0.000        0.000        490607                      278325                      
GPU 1           71.107            0.000        0.000        0.000        514080                      306561                      
GPU 2           70.171            0.000        0.000        0.000        496297                      300294                      
GPU 3           69.962            0.000        0.000        0.000        508824                      300788                      
GPU 4           71.571            0.000        0.000        0.000        496827                      298201                      
GPU 5           72.647            0.000        0.000        0.000        506726                      297119                      
GPU 6           72.464            0.000        0.000        0.000        489514                      291926                      
GPU 7           72.274            0.000        0.000        0.000        499966                      301342                      
GPU 0           96.922            0.000        0.000        0.000        239013                      45077                       
GPU 1           71.017            0.000        0.000        0.000        242635                      50308                       
GPU 2           70.216            0.000        0.000        0.000        232693                      52932                       
GPU 3           69.993            0.000        0.000        0.000        244198                      51355                       
GPU 4           71.592            0.000        0.000        0.000        445347                      255158                      
GPU 5           72.667            0.000        0.000        0.000        244189                      52925                       
GPU 6           72.489            0.000        0.000        0.000        244755                      67085                       
GPU 7           72.278            0.000        0.000        0.000        244220                      66557                       
GPU 0           96.849            0.000        0.000        0.000        456005                      239009                      
GPU 1           71.106            0.000        0.000        0.000        477394                      264112                      
GPU 2           70.166            0.000        0.000        0.000        463815                      260470                      
GPU 3           70.020            0.000        0.000        0.000        476863                      263584                      
GPU 4           71.602            0.000        0.000        0.000        252134                      64999                       
GPU 5           72.688            0.000        0.000        0.000        477909                      265156                      
GPU 6           72.515            0.000        0.000        0.000        457020                      252094                      
GPU 7           72.285            0.000        0.000        0.000        451228                      246315                      
GPU 0           96.950            0.000        0.000        0.000        485366                      268367                      
GPU 1           71.018            0.000        0.000        0.000        519857                      309189                      
GPU 2           70.157            0.000        0.000        0.000        500492                      302915                      
GPU 3           70.030            0.000        0.000        0.000        511446                      301837                      
GPU 4           71.620            0.000        0.000        0.000        503634                      306583                      
GPU 5           72.648            0.000        0.000        0.000        510925                      303410                      
GPU 6           72.441            0.000        0.000        0.000        508905                      311318                      
GPU 7           72.275            0.000        0.000        0.000        506263                      307636                      
GPU 0           96.893            0.000        0.000        0.000        483259                      267837                      
GPU 1           71.102            0.000        0.000        0.000        512001                      303951                      
GPU 2           70.173            0.000        0.000        0.000        498932                      305019                      
GPU 3           69.988            0.000        0.000        0.000        511452                      302888                      
GPU 4           71.628            0.000        0.000        0.000        510977                      312875                      
GPU 5           72.676            0.000        0.000        0.000        515104                      307071                      
GPU 6           72.502            0.000        0.000        0.000        502083                      305023                      
GPU 7           72.258            0.000        0.000        0.000        497879                      300824                      
GPU 0           96.838            0.000        0.000        0.000        485889                      269414                      
GPU 1           71.099            0.000        0.000        0.000        516702                      306038                      
GPU 2           70.198            0.000        0.000        0.000        495769                      298719                      
GPU 3           70.008            0.000        0.000        0.000        518250                      311264                      
GPU 4           71.550            0.000        0.000        0.000        498394                      301866                      
GPU 5           72.643            0.000        0.000        0.000        511965                      303930                      
GPU 6           72.427            0.000        0.000        0.000        507333                      310270                      
GPU 7           72.254            0.000        0.000        0.000        496813                      299765                      
GPU 0           96.994            0.000        0.000        0.000        485886                      269936                      
GPU 1           71.068            0.000        0.000        0.000        510424                      300804                      
GPU 2           70.154            0.000        0.000        0.000        501547                      303443                      
GPU 3           70.047            0.000        0.000        0.000        516143                      307066                      
GPU 4           71.585            0.000        0.000        0.000        508349                      310774                      
GPU 5           72.679            0.000        0.000        0.000        513528                      306020                      
GPU 6           72.552            0.000        0.000        0.000        503662                      306599                      
GPU 7           72.258            0.000        0.000        0.000        508320                      315472                      
GPU 0           96.858            0.000        0.000        0.000        3965661                     265216                      
GPU 1           71.069            0.000        0.000        0.000        510411                      305513                      
GPU 2           70.183            0.000        0.000        0.000        499976                      301872                      
GPU 3           69.937            0.000        0.000        0.000        510956                      301857                      
GPU 4           71.619            0.000        0.000        0.000        507308                      309730                      
GPU 5           72.670            0.000        0.000        0.000        508307                      300792                      
GPU 6           72.476            0.000        0.000        0.000        504701                      307118                      
GPU 7           72.236            0.000        0.000        0.000        501457                      303389                      
GPU 0           97.120            0.000        0.000        0.000        454580                      231102                      
GPU 1           71.116            0.000        0.000        0.000        210144                      13625                       
GPU 2           70.089            0.000        0.000        0.000        198100                      19390                       
GPU 3           70.000            0.000        0.000        0.000        210130                      13100                       
GPU 4           71.626            0.000        0.000        0.000        242644                      66556                       
GPU 5           72.701            0.000        0.000        0.000        209611                      13624                       
GPU 6           72.509            0.000        0.000        0.000        233168                      52397                       
GPU 7           72.265            0.000        0.000        0.000        200177                      23581                       
GPU 0           97.018            0.000        0.000        0.000        269054                      75125                       
GPU 1           71.074            0.000        0.000        0.000        510948                      301852                      
GPU 2           70.199            0.000        0.000        0.000        499983                      296112                      
GPU 3           70.030            0.000        0.000        0.000        515644                      306557                      
GPU 4           71.586            0.000        0.000        0.000        462238                      255751                      
GPU 5           72.723            0.000        0.000        0.000        514050                      306019                      
GPU 6           72.494            0.000        0.000        0.000        477566                      277837                      
GPU 7           72.294            0.000        0.000        0.000        498346                      290309                      
GPU 0           97.033            0.000        0.000        0.000        493229                      278326                      
GPU 1           71.076            0.000        0.000        0.000        507268                      300273                      
GPU 2           70.171            0.000        0.000        0.000        502060                      305009                      
GPU 3           69.961            0.000        0.000        0.000        509343                      301309                      
GPU 4           71.649            0.000        0.000        0.000        499971                      301345                      
GPU 5           72.685            0.000        0.000        0.000        510399                      300265                      
GPU 6           72.517            0.000        0.000        0.000        495282                      299789                      
GPU 7           72.230            0.000        0.000        0.000        500481                      301336                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.007            0.000        0.000        0.000        491124                      275176                      
GPU 1           71.010            0.000        0.000        0.000        512525                      304475                      
GPU 2           70.154            0.000        0.000        0.000        501550                      305017                      
GPU 3           70.026            0.000        0.000        0.000        510394                      302883                      
GPU 4           71.596            0.000        0.000        0.000        503628                      304483                      
GPU 5           72.653            0.000        0.000        0.000        500962                      297643                      
GPU 6           72.479            0.000        0.000        0.000        502090                      302931                      
GPU 7           72.240            0.000        0.000        0.000        485777                      291885                      
GPU 0           97.175            0.000        0.000        0.000        493743                      277796                      
GPU 1           71.090            0.000        0.000        0.000        511467                      303421                      
GPU 2           70.189            0.000        0.000        0.000        498408                      301875                      
GPU 3           70.007            0.000        0.000        0.000        508311                      300794                      
GPU 4           71.555            0.000        0.000        0.000        499973                      301870                      
GPU 5           72.658            0.000        0.000        0.000        509095                      299590                      
GPU 6           72.380            0.000        0.000        0.000        498413                      300306                      
GPU 7           72.246            0.000        0.000        0.000        494201                      297150                      
GPU 0           97.079            0.000        0.000        0.000        492703                      277276                      
GPU 1           71.109            0.000        0.000        0.000        511995                      304996                      
GPU 2           70.225            0.000        0.000        0.000        506249                      308675                      
GPU 3           69.995            0.000        0.000        0.000        509341                      301308                      
GPU 4           71.626            0.000        0.000        0.000        491574                      294525                      
GPU 5           72.665            0.000        0.000        0.000        506741                      297651                      
GPU 6           72.516            0.000        0.000        0.000        499989                      301356                      
GPU 7           72.275            0.000        0.000        0.000        497351                      299249                      
GPU 0           97.047            0.000        0.000        0.000        438184                      226430                      
GPU 1           71.087            0.000        0.000        0.000        454352                      251020                      
GPU 2           70.174            0.000        0.000        0.000        444420                      254179                      
GPU 3           70.024            0.000        0.000        0.000        442281                      240005                      
GPU 4           71.562            0.000        0.000        0.000        500433                      302356                      
GPU 5           72.706            0.000        0.000        0.000        454848                      248908                      
GPU 6           72.450            0.000        0.000        0.000        495798                      297688                      
GPU 7           72.281            0.000        0.000        0.000        501012                      308153                      
GPU 0           97.243            0.000        0.000        0.000        265221                      64470                       
GPU 1           71.068            0.000        0.000        0.000        265161                      64980                       
GPU 2           70.171            0.000        0.000        0.000        255226                      63413                       
GPU 3           70.046            0.000        0.000        0.000        275108                      73362                       
GPU 4           71.590            0.000        0.000        0.000        232167                      53980                       
GPU 5           72.706            0.000        0.000        0.000        263065                      62360                       
GPU 6           72.569            0.000        0.000        0.000        198636                      19391                       
GPU 7           72.283            0.000        0.000        0.000        195992                      18865                       
GPU 0           96.992            0.000        0.000        0.000        492170                      276223                      
GPU 1           71.102            0.000        0.000        0.000        514617                      306045                      
GPU 2           70.167            0.000        0.000        0.000        497360                      301875                      
GPU 3           69.973            0.000        0.000        0.000        506213                      298173                      
GPU 4           71.615            0.000        0.000        0.000        472714                      266229                      
GPU 5           72.656            0.000        0.000        0.000        507771                      299736                      
GPU 6           72.470            0.000        0.000        0.000        493713                      289833                      
GPU 7           72.235            0.000        0.000        0.000        506263                      299250                      
GPU 0           96.959            0.000        0.000        0.000        493222                      277273                      
GPU 1           71.052            0.000        0.000        0.000        517160                      317527                      
GPU 2           70.175            0.000        0.000        0.000        497324                      307618                      
GPU 3           70.027            0.000        0.000        0.000        507789                      301319                      
GPU 4           71.567            0.000        0.000        0.000        498360                      303942                      
GPU 5           72.588            0.000        0.000        0.000        507266                      297652                      
GPU 6           72.426            0.000        0.000        0.000        493696                      298209                      
GPU 7           72.227            0.000        0.000        0.000        487907                      291382                      
GPU 0           96.844            0.000        0.000        0.000        495335                      280427                      
GPU 1           71.082            0.000        0.000        0.000        509372                      301850                      
GPU 2           70.193            0.000        0.000        0.000        502056                      305531                      
GPU 3           69.995            0.000        0.000        0.000        526645                      319655                      
GPU 4           71.561            0.000        0.000        0.000        494197                      297147                      
GPU 5           72.630            0.000        0.000        0.000        507265                      301843                      
GPU 6           72.459            0.000        0.000        0.000        493181                      295070                      
GPU 7           72.272            0.000        0.000        0.000        497875                      299773                      
GPU 0           96.823            0.000        0.000        0.000        492170                      276747                      
GPU 1           71.069            0.000        0.000        0.000        511479                      304477                      
GPU 2           70.222            0.000        0.000        0.000        502075                      305018                      
GPU 3           70.016            0.000        0.000        0.000        511974                      304984                      
GPU 4           71.569            0.000        0.000        0.000        495257                      297678                      
GPU 5           72.703            0.000        0.000        0.000        504447                      297010                      
GPU 6           72.489            0.000        0.000        0.000        499987                      301879                      
GPU 7           72.299            0.000        0.000        0.000        493645                      297130                      
GPU 0           96.929            0.000        0.000        0.000        493745                      277797                      
GPU 1           71.069            0.000        0.000        0.000        509366                      301846                      
GPU 2           70.180            0.000        0.000        0.000        499445                      302916                      
GPU 3           70.021            0.000        0.000        0.000        507775                      300263                      
GPU 4           71.564            0.000        0.000        0.000        493685                      296106                      
GPU 5           72.702            0.000        0.000        0.000        509365                      300274                      
GPU 6           72.500            0.000        0.000        0.000        493184                      295596                      
GPU 7           72.240            0.000        0.000        0.000        499426                      301333                      
GPU 0           96.949            0.000        0.000        0.000        439237                      221715                      
GPU 1           71.125            0.000        0.000        0.000        447540                      242111                      
GPU 2           70.191            0.000        0.000        0.000        433415                      241077                      
GPU 3           69.996            0.000        0.000        0.000        449617                      242101                      
GPU 4           71.621            0.000        0.000        0.000        501006                      302385                      
GPU 5           72.710            0.000        0.000        0.000        331705                      136245                      
GPU 6           72.530            0.000        0.000        0.000        495275                      297689                      
